,Component Name,Sample,Intensity,Cohort Name,Formula,Name,Parent Formula,Isotopologue,Metab,Label,frag_keys,NA Corrected,NA Corrected with zero,Pool_total,Fractional enrichment
216,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min12 | Sample Number = 182,242000,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min12 | Sample Number = 182,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",244508.6,244508.6,2337200.0,0.10461603628273147
217,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min11 | Sample Number = 174,213000,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min11 | Sample Number = 174,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",215075.7,215075.7,2199260.0,0.09779457635750208
218,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min7 | Sample Number = 142,209000,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min7 | Sample Number = 142,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",211528.58,211528.58,1831570.0000000002,0.11549030613080578
219,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min10 | Sample Number = 166,163000,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min10 | Sample Number = 166,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",164471.86,164471.86,1293830.0,0.12712014715998238
220,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min8 | Sample Number = 150,189000,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min8 | Sample Number = 150,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",191461.98,191461.98,1617700.0,0.11835444149100575
221,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min9 | Sample Number = 158,201000,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min9 | Sample Number = 158,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",203515.26,203515.26,1693700.0,0.12016015823345338
222,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min11 | Sample Number = 157,66700,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min11 | Sample Number = 157,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",63015.91,63015.91,2254637.0,0.02794947035819957
223,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min9 | Sample Number = 163,69400,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min9 | Sample Number = 163,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",61854.22,61854.22,1935809.92,0.03195263096905713
224,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min10 | Sample Number = 171,85400,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min10 | Sample Number = 171,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",75501.02,75501.02,2479412.14,0.03045117783443619
225,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min7 | Sample Number = 147,72900,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min7 | Sample Number = 147,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",64804.77,64804.77,2065103.9900000002,0.031380874916618604
226,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min11 | Sample Number = 179,62600,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min11 | Sample Number = 179,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",55493.78,55493.78,1774334.0000000002,0.03127583645469229
227,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min13 | Sample Number = 173,69100,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min13 | Sample Number = 173,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",64252.63,64252.63,2756766.0,0.02330724842079451
228,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min9 | Sample Number = 141,67700,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min9 | Sample Number = 141,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",64138.01,64138.01,2355632.9999999995,0.027227505303245463
229,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min10 | Sample Number = 149,58800,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min10 | Sample Number = 149,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",55341.24,55341.24,1926466.9999999998,0.028726804040764782
230,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min8 | Sample Number = 155,53300,TA13Cglucosewithvaryingglc2Sept13H66DDglcG9240min8 | Sample Number = 155,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",47882.09,47882.09,1451900.0,0.03297891728080446
231,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min12 | Sample Number = 165,62500,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min12 | Sample Number = 165,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",58676.05,58676.05,2138897.01,0.027432854282217173
232,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min14 | Sample Number = 181,54900,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min14 | Sample Number = 181,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",50822.97,50822.97,2321566.0000000005,0.021891675705105945
233,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min8 | Sample Number = 140,26300,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min8 | Sample Number = 140,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",19672.19,19672.19,2907233.9999999995,0.006766634539909757
234,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min11 | Sample Number = 164,21300,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min11 | Sample Number = 164,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",14638.89,14638.89,3008970.9999999995,0.004865081783772592
235,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min9 | Sample Number = 148,17700,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min9 | Sample Number = 148,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",11318.61,11318.61,2656166.9999999995,0.004261256916451414
236,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min12 | Sample Number = 172,21300,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min12 | Sample Number = 172,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",15127.29,15127.29,2767500.99,0.005466046825153981
237,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min10 | Sample Number = 156,15700,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min10 | Sample Number = 156,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",10717.21,10717.21,2060567.0,0.005201097561981726
238,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min13 | Sample Number = 180,18300,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min13 | Sample Number = 180,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",11982.99,11982.99,2666237.74,0.004494344154021314
239,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min20 | Sample Number = 274,0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min20 | Sample Number = 274,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
240,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min21 | Sample Number = 282,0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min21 | Sample Number = 282,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
241,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min22 | Sample Number = 290,0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min22 | Sample Number = 290,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
242,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min23 | Sample Number = 298,0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min23 | Sample Number = 298,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
243,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min24 | Sample Number = 306,0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90min24 | Sample Number = 306,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
244,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13A13CglcG90mincit | Sample Number = 266,0,TA13Cglucosewithvaryingglc2Sept13A13CglcG90mincit | Sample Number = 266,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
245,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min21 | Sample Number = 267,0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min21 | Sample Number = 267,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
246,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min22 | Sample Number = 275,0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min22 | Sample Number = 275,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
247,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min23 | Sample Number = 283,0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min23 | Sample Number = 283,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
248,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min24 | Sample Number = 291,0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min24 | Sample Number = 291,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
249,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min25 | Sample Number = 299,0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min25 | Sample Number = 299,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
250,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min26 | Sample Number = 307,0,TA13Cglucosewithvaryingglc2Sept13B13CglcG95min26 | Sample Number = 307,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
251,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min18 | Sample Number = 265,0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min18 | Sample Number = 265,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
252,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min19 | Sample Number = 268,0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min19 | Sample Number = 268,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
253,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min20 | Sample Number = 276,0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min20 | Sample Number = 276,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
254,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min21 | Sample Number = 284,0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min21 | Sample Number = 284,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
255,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min22 | Sample Number = 292,0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min22 | Sample Number = 292,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
256,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min23 | Sample Number = 300,0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min23 | Sample Number = 300,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
257,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min24 | Sample Number = 308,0,TA13Cglucosewithvaryingglc2Sept13C13CglcG915min24 | Sample Number = 308,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
258,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min18 | Sample Number = 269,0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min18 | Sample Number = 269,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
259,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min19 | Sample Number = 277,0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min19 | Sample Number = 277,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
260,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min20 | Sample Number = 285,0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min20 | Sample Number = 285,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
261,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min21 | Sample Number = 293,0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min21 | Sample Number = 293,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
262,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min22 | Sample Number = 301,0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min22 | Sample Number = 301,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
263,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min23 | Sample Number = 309,0,TA13Cglucosewithvaryingglc2Sept13D13CglcG930min23 | Sample Number = 309,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
264,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min18 | Sample Number = 270,0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min18 | Sample Number = 270,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
265,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min19 | Sample Number = 278,0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min19 | Sample Number = 278,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
266,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min20 | Sample Number = 286,0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min20 | Sample Number = 286,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
267,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min21 | Sample Number = 294,0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min21 | Sample Number = 294,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
268,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min22 | Sample Number = 302,0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min22 | Sample Number = 302,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
269,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min23 | Sample Number = 310,0,TA13Cglucosewithvaryingglc2Sept13E13CglcG960min23 | Sample Number = 310,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
270,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min18 | Sample Number = 271,0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min18 | Sample Number = 271,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
271,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min19 | Sample Number = 279,0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min19 | Sample Number = 279,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
272,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min20 | Sample Number = 287,0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min20 | Sample Number = 287,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
273,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min21 | Sample Number = 295,0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min21 | Sample Number = 295,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
274,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min22 | Sample Number = 303,0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min22 | Sample Number = 303,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
275,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min23 | Sample Number = 311,0,TA13Cglucosewithvaryingglc2Sept13F13CglcG9120min23 | Sample Number = 311,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
276,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min18 | Sample Number = 272,0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min18 | Sample Number = 272,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
277,Glutamate 148/130,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min19 | Sample Number = 280,0,TA13Cglucosewithvaryingglc2Sept13G13CglcG9240min19 | Sample Number = 280,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
