Label,Name,SAMPLE_2_10,SAMPLE_2_2,SAMPLE_2_3,SAMPLE_2_4,SAMPLE_2_5,SAMPLE_2_6,SAMPLE_2_7,SAMPLE_2_8,SAMPLE_2_9,SAMPLE_3_10,SAMPLE_3_2,SAMPLE_3_3,SAMPLE_3_4,SAMPLE_3_5,SAMPLE_3_6,SAMPLE_3_7,SAMPLE_3_8,SAMPLE_3_9,SAMPLE_4_10,SAMPLE_4_2,SAMPLE_4_3,SAMPLE_4_4,SAMPLE_4_5,SAMPLE_4_6,Formula
C13N15-label-5-3,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C13N15-label-5-4,Hypoxanthine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4O
C12 PARENT,Phenylacetic acid,70614.88,100679.2,51436.89,112198.4,35400.77,24484.38,75438.65,36368.8,61618.02,21504.67,21492.9,57452.28,26768.16,24296.98,38349.0,24354.2,49907.29,130391.8,36674.29,22866.97,27388.71,145408.1,26515.81,111697.3,C8H8O2
C13-label-1,Phenylacetic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C8H8O2
C13-label-2,Phenylacetic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11939.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C8H8O2
C13-label-3,Phenylacetic acid,0.0,0.0,0.0,0.0,53542.98,0.0,0.0,0.0,0.0,40964.03,0.0,0.0,0.0,0.0,0.0,70326.73,17598.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C8H8O2
C13-label-4,Phenylacetic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C8H8O2
C13-label-5,Phenylacetic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C8H8O2
C13-label-6,Phenylacetic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C8H8O2
C13-label-7,Phenylacetic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14687.34,0.0,0.0,0.0,C8H8O2
C13-label-8,Phenylacetic acid,1248112.0,5699546.0,0.0,6465216.0,1208756.0,0.0,0.0,0.0,0.0,0.0,1018909.0,1013192.0,0.0,1298128.0,0.0,0.0,0.0,2407086.0,0.0,0.0,0.0,7267146.0,3595241.0,6037706.0,C8H8O2
C12 PARENT,Oxoglutaric acid,1394487.0,508676.2,1144299.0,806178.7,1106436.0,1453345.0,1139506.0,1469081.0,1841304.0,1351960.0,783483.7,874039.5,812212.8,1200169.0,1492285.0,1323388.0,1117268.0,1687491.0,524439.7,462655.6,512821.7,451916.7,660978.8,678735.8,C5H6O5
C13-label-1,Oxoglutaric acid,65967.84,25121.7,70112.61,19606.38,73633.84,79356.12,106395.2,76147.93,91582.51,80165.13,45230.17,54129.22,55007.61,85350.3,81165.09,92867.46,25710.53,82775.97,17109.31,17854.03,35831.76,21309.36,75987.12,110010.2,C5H6O5
C13-label-2,Oxoglutaric acid,0.0,0.0,0.0,0.0,159744.5,234598.5,182059.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134068.7,0.0,105414.2,136702.8,C5H6O5
C13-label-3,Oxoglutaric acid,0.0,0.0,0.0,0.0,11939.1,0.0,16453.58,0.0,11723.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27891.11,28138.88,55901.94,27533.34,145776.7,109674.0,C5H6O5
C13-label-4,Oxoglutaric acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H6O5
C13-label-5,Oxoglutaric acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594155.7,217447.2,357482.6,167697.8,616123.2,677531.7,C5H6O5
C12 PARENT,L-Glutamine,42200000.0,26000000.0,18800000.0,25500000.0,43800000.0,46400000.0,41900000.0,14800000.0,24000000.0,29000000.0,23900000.0,12700000.0,13800000.0,41900000.0,54500000.0,48300000.0,21400000.0,24900000.0,15800000.0,968430.7,995193.8,12000000.0,4968330.0,8648257.0,C5H10N2O3
C13-label-1,L-Glutamine,2363235.0,1499057.0,1072425.0,1471190.0,2716051.0,2740607.0,2527465.0,830781.2,1336250.0,1628170.0,1378323.0,708555.0,768937.6,2467102.0,3291001.0,2955385.0,1158090.0,1367867.0,916999.2,60197.25,53958.68,678784.4,315840.5,508265.5,C5H10N2O3
C13-label-2,L-Glutamine,278562.7,166166.1,134969.4,161385.8,490013.8,489502.9,433109.6,91782.79,154641.8,221770.8,167298.2,83889.95,85397.98,319157.0,349614.9,258741.5,148838.6,172458.0,99642.1,10097.79,11536.99,107249.1,24178.17,54169.42,C5H10N2O3
C13-label-3,L-Glutamine,19917.4,5087.019,3295.789,0.0,76838.02,104154.5,68059.86,5961.348,4184.458,0.0,3670.081,3152.305,0.0,9044.516,9848.563,12936.94,0.0,0.0,0.0,0.0,0.0,0.0,79371.23,95188.43,C5H10N2O3
C13-label-4,L-Glutamine,0.0,0.0,0.0,0.0,30159.23,37632.67,27145.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H10N2O3
C13-label-5,L-Glutamine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41092.56,6162.974,14799.09,15353.59,301092.9,342021.9,C5H10N2O3
N15-label-1,L-Glutamine,309288.1,203895.5,134475.0,179749.9,316537.4,366453.8,344653.7,104710.7,181637.6,196695.5,174933.7,87845.88,107518.5,315043.3,450365.1,363747.7,149668.7,199409.2,146378.4,22999.94,24055.59,115278.2,666053.6,777259.9,C5H10N2O3
N15-label-2,L-Glutamine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7632.805,15686.03,17741.14,7754.201,245440.0,294002.6,C5H10N2O3
C13N15-label-1-1,L-Glutamine,14180.07,0.0,3150.528,0.0,5745.38,10140.32,11684.33,4182.623,3320.083,3255.44,0.0,0.0,0.0,10128.79,10543.86,8457.324,0.0,4764.654,4790.317,2656.632,3492.021,4265.302,141664.7,155058.1,C5H10N2O3
C13N15-label-1-2,L-Glutamine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2732.893,5169.681,71603.84,72371.16,C5H10N2O3
C13N15-label-2-1,L-Glutamine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6411.514,0.0,7377.342,115268.5,67425.04,C5H10N2O3
C13N15-label-2-2,L-Glutamine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3896.648,68633.96,45594.02,C5H10N2O3
C13N15-label-3-1,L-Glutamine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14298.78,14287.82,24896.48,7462.836,280086.9,334237.3,C5H10N2O3
C13N15-label-3-2,L-Glutamine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62480.3,28253.34,48707.83,81280.44,237661.8,263845.8,C5H10N2O3
C13N15-label-4-1,L-Glutamine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3294.667,3933.511,25354.6,61109.97,C5H10N2O3
C13N15-label-4-2,L-Glutamine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583261.2,308585.7,496279.0,1076883.0,1228410.0,1257900.0,C5H10N2O3
C13N15-label-5-1,L-Glutamine,4340.273,9935.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4958.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390843.2,202735.2,259438.3,403653.5,1433754.0,1407351.0,C5H10N2O3
C13N15-label-5-2,L-Glutamine,5646.073,16015.77,0.0,11585.77,0.0,0.0,0.0,6143.918,5414.826,27408.79,0.0,5612.01,0.0,0.0,0.0,0.0,30566.88,42469.76,22200000.0,10500000.0,17400000.0,37900000.0,42300000.0,43500000.0,C5H10N2O3
C12 PARENT,L-Lysine,693671.2,644650.7,528772.4,564835.3,854144.2,777849.5,953854.5,329147.4,387092.9,577894.3,535084.6,277304.6,391458.3,911685.3,890279.3,967303.0,430765.6,467514.3,665911.4,264882.3,355665.4,792181.8,929628.2,909164.8,C6H14N2O2
C13-label-1,L-Lysine,24133.25,39449.25,14756.06,20194.85,51734.86,35747.92,49521.75,9013.998,11509.73,14314.22,15956.64,0.0,0.0,43450.07,48044.7,55042.77,14040.14,25740.41,38905.7,9187.742,9297.439,53289.71,33985.02,54648.57,C6H14N2O2
C13-label-2,L-Lysine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H14N2O2
C13-label-3,L-Lysine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H14N2O2
C13-label-4,L-Lysine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H14N2O2
C13-label-5,L-Lysine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12986.21,0.0,C6H14N2O2
C13-label-6,L-Lysine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H14N2O2
N15-label-1,L-Lysine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H14N2O2
N15-label-2,L-Lysine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H14N2O2
C13N15-label-1-1,L-Lysine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H14N2O2
C13N15-label-2-1,L-Lysine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H14N2O2
C13N15-label-3-1,L-Lysine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H14N2O2
C13N15-label-4-1,L-Lysine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H14N2O2
C13N15-label-4-2,L-Lysine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H14N2O2
C13N15-label-5-1,L-Lysine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H14N2O2
C13N15-label-6-2,L-Lysine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H14N2O2
C12 PARENT,L-Glutamic acid,72600000.0,4930152.0,7114748.0,5677286.0,23900000.0,25100000.0,22000000.0,63900000.0,59900000.0,56400000.0,5970282.0,5277552.0,5836652.0,26300000.0,30800000.0,29300000.0,57500000.0,59800000.0,3590793.0,753288.8,866298.3,1957343.0,4700028.0,5243592.0,C5H9NO4
C13-label-1,L-Glutamic acid,4457228.0,508683.3,618722.2,574128.2,2469932.0,2690332.0,2275979.0,4241128.0,3946497.0,3430660.0,518768.7,488738.8,512258.1,1912702.0,2274737.0,2275600.0,3475936.0,3582580.0,143558.7,138862.9,176699.0,232301.3,1382497.0,1540511.0,C5H9NO4
C13-label-2,L-Glutamic acid,3995187.0,688624.6,736577.2,818274.1,4474868.0,4851366.0,4234352.0,3513919.0,3239816.0,489991.1,44627.53,40500.88,51577.53,222343.2,241395.2,248904.2,427017.9,458546.3,486836.8,129938.8,162816.5,180686.1,895667.0,991603.5,C5H9NO4
C13-label-3,L-Glutamic acid,303538.3,125011.1,125653.2,142431.5,852265.3,877969.2,844548.7,246145.9,251318.8,34855.96,2377.982,2817.474,2975.13,0.0,10285.06,10503.57,21343.08,22396.71,1650746.0,310979.2,380915.8,405335.3,2794184.0,2973277.0,C5H9NO4
C13-label-4,L-Glutamic acid,130943.1,69247.35,89056.28,88610.51,564495.6,587980.9,530151.3,91297.22,113360.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61548.78,469948.4,57012.03,67136.06,78463.09,357074.9,359962.3,C5H9NO4
C13-label-5,L-Glutamic acid,9635.578,4074.715,0.0,10482.65,76963.16,106405.1,71324.8,0.0,0.0,0.0,0.0,0.0,2289.921,0.0,2981.615,0.0,0.0,0.0,13700000.0,1455374.0,1596455.0,1870298.0,8811238.0,9194557.0,C5H9NO4
N15-label-1,L-Glutamic acid,278320.6,43719.81,54858.19,57725.53,143029.8,137120.2,137237.4,289696.4,280307.6,263374.2,52856.11,55000.51,56486.14,134674.7,145371.7,136900.7,260788.0,270790.9,6048126.0,644877.1,741876.4,876504.7,3513079.0,3776493.0,C5H9NO4
C13N15-label-1-1,L-Glutamic acid,0.0,13106.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6698.587,2204.303,3291.426,2743.937,0.0,5002.241,4946.069,6169.273,14353.9,726400.2,198166.5,216266.7,240640.6,1164931.0,1267642.0,C5H9NO4
C13N15-label-2-1,L-Glutamic acid,13379.42,2269.851,0.0,4028.684,12301.87,12520.9,16324.3,7229.033,7849.256,0.0,0.0,2490.805,0.0,0.0,0.0,4081.841,8454.072,0.0,1038650.0,168452.4,182913.7,223309.1,934332.2,900458.2,C5H9NO4
C13N15-label-3-1,L-Glutamic acid,0.0,0.0,50619.86,0.0,71647.96,0.0,0.0,50772.91,63072.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61548.78,3909241.0,456871.8,547773.5,620804.5,2817424.0,2927933.0,C5H9NO4
C13N15-label-4-1,L-Glutamic acid,0.0,0.0,0.0,0.0,3226.339,3066.701,5493.492,0.0,0.0,0.0,0.0,0.0,2289.921,0.0,2981.615,0.0,0.0,0.0,1237118.0,93277.41,101894.3,100072.0,447010.7,450909.6,C5H9NO4
C13N15-label-5-1,L-Glutamic acid,5512.058,3389.308,2790.135,0.0,4290.393,4544.758,4006.925,3715.354,0.0,5683.363,8561.501,14862.73,3795.887,4847.963,4842.033,6911.078,4751.772,5593.054,34600000.0,2312199.0,2452663.0,2919659.0,11000000.0,10700000.0,C5H9NO4
C12 PARENT,O-Acetylserine,4187.496,5190.875,4326.82,6672.963,4407.239,5096.895,9287.565,5375.675,27144.94,7396.994,8996.112,19292.7,12518.38,27818.09,7824.312,5676.013,8285.979,3900.395,18838.02,5773.212,3112.313,10778.56,6782.296,8649.071,C5H9NO4
C13-label-1,O-Acetylserine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H9NO4
C13-label-2,O-Acetylserine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H9NO4
C13-label-3,O-Acetylserine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H9NO4
C13-label-4,O-Acetylserine,0.0,0.0,0.0,41101.14,0.0,35155.34,51432.73,60112.62,0.0,40991.5,0.0,41586.46,0.0,44802.01,0.0,0.0,0.0,0.0,0.0,41669.08,0.0,0.0,0.0,0.0,C5H9NO4
C13-label-5,O-Acetylserine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3117.015,0.0,0.0,0.0,0.0,0.0,0.0,13438.38,C5H9NO4
N15-label-1,O-Acetylserine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4384.693,0.0,C5H9NO4
C13N15-label-1-1,O-Acetylserine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H9NO4
C13N15-label-2-1,O-Acetylserine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H9NO4
C13N15-label-3-1,O-Acetylserine,0.0,0.0,0.0,41101.14,0.0,35155.34,51432.73,60112.62,0.0,40991.5,0.0,41586.46,0.0,44802.01,0.0,0.0,0.0,0.0,0.0,41669.08,0.0,0.0,0.0,0.0,C5H9NO4
C13N15-label-4-1,O-Acetylserine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H9NO4
C13N15-label-5-1,O-Acetylserine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H9NO4
C12 PARENT,N-Acetylserine,1623347.0,710194.8,1062625.0,761859.3,5186089.0,4995828.0,4999466.0,1380159.0,189914.4,1405767.0,547850.4,541575.1,663506.3,4711187.0,4799815.0,5120450.0,1932197.0,1507070.0,1094189.0,480973.7,675576.4,747882.8,5582994.0,5424804.0,C5H9NO4
C13-label-1,N-Acetylserine,112791.9,33290.03,59837.37,55804.5,316457.7,346693.2,276178.5,87704.72,0.0,124465.1,48703.73,29492.19,47259.52,288778.2,282487.8,344811.2,120170.3,128241.2,48947.86,16168.57,9131.604,12330.01,305215.2,311862.0,C5H9NO4
C13-label-2,N-Acetylserine,157974.1,109298.0,83254.41,108850.3,1005561.0,931679.0,852691.8,118466.3,0.0,0.0,0.0,7980.012,0.0,23776.12,34882.05,31609.14,5829.125,0.0,203733.6,15059.17,35581.54,74534.15,421655.4,364618.8,C5H9NO4
C13-label-3,N-Acetylserine,0.0,0.0,0.0,0.0,14397.06,19714.28,8312.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7473.377,C5H9NO4
C13-label-4,N-Acetylserine,0.0,0.0,0.0,0.0,559225.2,0.0,0.0,0.0,481536.2,0.0,438090.1,477726.5,469721.7,0.0,0.0,0.0,0.0,451675.1,470070.4,0.0,445549.1,464621.2,463047.5,0.0,C5H9NO4
C13-label-5,N-Acetylserine,0.0,0.0,0.0,0.0,0.0,24685.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H9NO4
N15-label-1,N-Acetylserine,0.0,0.0,0.0,0.0,13148.71,0.0,0.0,0.0,0.0,7725.576,0.0,0.0,0.0,10418.12,11247.41,8948.05,0.0,0.0,4521.21,0.0,0.0,0.0,11255.56,9983.192,C5H9NO4
C13N15-label-1-1,N-Acetylserine,0.0,0.0,0.0,0.0,18563.71,0.0,0.0,7134.715,0.0,0.0,0.0,7980.012,0.0,0.0,0.0,0.0,0.0,0.0,4357.034,0.0,0.0,0.0,0.0,0.0,C5H9NO4
C13N15-label-2-1,N-Acetylserine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7882.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13122.99,0.0,0.0,C5H9NO4
C13N15-label-3-1,N-Acetylserine,0.0,0.0,0.0,0.0,559225.2,0.0,0.0,0.0,481536.2,0.0,438090.1,477726.5,469721.7,0.0,0.0,0.0,0.0,451675.1,470070.4,0.0,445549.1,464621.2,463047.5,0.0,C5H9NO4
C13N15-label-4-1,N-Acetylserine,0.0,0.0,0.0,0.0,0.0,24685.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58795.43,C5H9NO4
C13N15-label-5-1,N-Acetylserine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H9NO4
C12 PARENT,D-2-Hydroxyglutaric acid,5741092.0,2215334.0,2666728.0,2170538.0,4771386.0,4710354.0,4496780.0,4697668.0,5495458.0,5049868.0,2362472.0,2347092.0,2365936.0,4276752.0,5167068.0,4932266.0,4477218.0,4836892.0,3501540.0,2330029.0,2014121.0,2026174.0,3606390.0,4541328.0,C5H8O5
C13-label-1,D-2-Hydroxyglutaric acid,340723.3,93711.46,115284.0,131488.7,324507.3,264473.8,248300.7,220126.2,343064.5,247538.3,191628.4,169864.7,175691.1,271632.9,360868.2,332298.8,250759.4,262616.5,236746.0,103739.3,134865.8,159526.2,254301.2,300546.6,C5H8O5
C13-label-2,D-2-Hydroxyglutaric acid,63556.97,39609.45,0.0,53186.83,248706.0,234794.3,248977.5,98233.31,63037.04,26363.32,0.0,0.0,0.0,0.0,18100.18,18420.6,20739.88,16377.89,17525.62,13751.8,24191.78,15699.6,23706.03,58149.53,C5H8O5
C13-label-3,D-2-Hydroxyglutaric acid,0.0,0.0,0.0,0.0,14546.64,12995.22,14519.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125142.1,15069.5,85553.41,36128.73,272115.1,245198.3,C5H8O5
C13-label-4,D-2-Hydroxyglutaric acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H8O5
C13-label-5,D-2-Hydroxyglutaric acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142191.0,172958.1,286387.5,311421.8,772586.3,877098.2,C5H8O5
C12 PARENT,L-Methionine,864985.2,638126.8,297750.9,363180.1,1066363.0,801356.7,1633371.0,291210.1,470556.0,562118.7,384622.5,176564.7,186591.5,1101134.0,1233958.0,1222987.0,469809.4,569173.9,658935.8,154647.1,209464.8,896136.8,1106340.0,1185951.0,C5H11NO2S
C13-label-1,L-Methionine,48899.78,34054.3,20586.19,7425.977,69120.33,47090.92,85057.01,14485.75,25519.32,22475.88,21293.0,9158.326,6891.381,56956.01,65659.41,68863.82,27890.28,32173.34,37243.93,0.0,3893.292,51400.7,66056.84,66719.1,C5H11NO2S
C13-label-2,L-Methionine,0.0,0.0,0.0,0.0,0.0,0.0,5205.538,0.0,0.0,0.0,0.0,0.0,0.0,3686.265,2760.95,0.0,0.0,0.0,0.0,0.0,0.0,3494.964,2184.447,0.0,C5H11NO2S
C13-label-3,L-Methionine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H11NO2S
C13-label-4,L-Methionine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H11NO2S
C13-label-5,L-Methionine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H11NO2S
N15-label-1,L-Methionine,5621.792,3225.306,2394.62,0.0,5434.63,0.0,3959.341,0.0,2227.654,2133.494,2385.552,0.0,0.0,2607.525,5580.202,2261.944,0.0,2088.713,1697.031,0.0,0.0,6176.902,3652.115,7802.023,C5H11NO2S
C13N15-label-1-1,L-Methionine,0.0,0.0,0.0,0.0,0.0,0.0,5205.538,2061.747,0.0,0.0,0.0,0.0,0.0,2840.804,3082.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H11NO2S
C13N15-label-2-1,L-Methionine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H11NO2S
C13N15-label-3-1,L-Methionine,0.0,0.0,0.0,15929.09,0.0,11040.6,0.0,13840.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12713.96,10607.43,0.0,0.0,14598.82,0.0,0.0,0.0,C5H11NO2S
