,Component Name,Sample,Intensity,Cohort Name,Formula,Name,Parent Formula,Isotopologue,Metab,Sample Number,Background Sample,Condition,Label Type,Metadata,Label,frag_keys,Background Corrected,NA Corrected,NA Corrected with zero,Frac Enrichment
748,Glutamate 146/128,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,232400.0,1P NA,C5H6NO3,Glutamate 146/128,C5H8NO4,M+0,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_146.0_128.0,"MultiquantKey(name='Glutamate 146/128', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",232400.0,245298.2,245298.2,1.0084
749,Glutamate 146/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1600.0,1P NA,C2HO,Glutamate 146/41,C5H8NO4,M+0,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_146.0_41.0,"MultiquantKey(name='Glutamate 146/41', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",1600.0,1688.8,1688.8,1.6301
750,Glutamate 147/129,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,16600.0,1P NA,C5H6NO3,Glutamate 146/128,C5H8NO4,M+1,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_147.0_129.0,"MultiquantKey(name='Glutamate 147/129', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",11923.0,-445.82,0.0,-0.0018
751,Glutamate 147/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C2HO,Glutamate 146/41,C5H8NO4,M+1,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_147.0_41.0,"MultiquantKey(name='Glutamate 147/41', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",-69.0,-125.34,0.0,-0.121
752,Glutamate 147/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C2HO,Glutamate 146/41,C5H8NO4,M+1,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_147.0_42.0,"MultiquantKey(name='Glutamate 147/42', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",-97.0,-136.83,0.0,-0.1321
753,Glutamate 148/130,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,2000.0,1P NA,C5H6NO3,Glutamate 146/128,C5H8NO4,M+2,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_148.0_130.0,"MultiquantKey(name='Glutamate 148/130', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",-1081.0,-1646.38,0.0,-0.0068
754,Glutamate 148/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C2HO,Glutamate 146/41,C5H8NO4,M+2,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_148.0_41.0,"MultiquantKey(name='Glutamate 148/41', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",-66.0,-66.67,0.0,-0.0644
755,Glutamate 148/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C2HO,Glutamate 146/41,C5H8NO4,M+2,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_148.0_42.0,"MultiquantKey(name='Glutamate 148/42', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",1.0,5.8,5.8,0.0056
756,Glutamate 148/43,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C2HO,Glutamate 146/41,C5H8NO4,M+2,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_148.0_43.0,"MultiquantKey(name='Glutamate 148/43', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",-200.0,-205.58,0.0,-0.1984
757,Glutamate 149/131,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,400.0,1P NA,C5H6NO3,Glutamate 146/128,C5H8NO4,M+3,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_149.0_131.0,"MultiquantKey(name='Glutamate 149/131', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",3.0,39.06,39.06,0.0002
758,Glutamate 149/41,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C2HO,Glutamate 146/41,C5H8NO4,M+3,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_149.0_41.0,"MultiquantKey(name='Glutamate 149/41', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",0.0,0.73,0.73,0.0007
759,Glutamate 149/42,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C2HO,Glutamate 146/41,C5H8NO4,M+3,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_149.0_42.0,"MultiquantKey(name='Glutamate 149/42', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",0.0,1.44,1.44,0.0014
760,Glutamate 149/43,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C2HO,Glutamate 146/41,C5H8NO4,M+3,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_149.0_43.0,"MultiquantKey(name='Glutamate 149/43', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",0.0,6.65,6.65,0.0064
761,Glutamate 150/132,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C5H6NO3,Glutamate 146/128,C5H8NO4,M+4,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_150.0_132.0,"MultiquantKey(name='Glutamate 150/132', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,-0.07,0.0,-0.0
762,Glutamate 150/43,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C2HO,Glutamate 146/41,C5H8NO4,M+4,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_150.0_43.0,"MultiquantKey(name='Glutamate 150/43', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
763,Glutamate 151/133,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C5H6NO3,Glutamate 146/128,C5H8NO4,M+5,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_151.0_133.0,"MultiquantKey(name='Glutamate 151/133', formula='C5H6NO3', parent='Glutamate 146/128', parent_formula='C5H8NO4')",0.0,0.0,0.0,0.0
764,Glutamate 151/43,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C2HO,Glutamate 146/41,C5H8NO4,M+5,Glutamate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_151.0_43.0,"MultiquantKey(name='Glutamate 151/43', formula='C2HO', parent='Glutamate 146/41', parent_formula='C5H8NO4')",-133.0,-133.0,0.0,-0.1284
765,DHAP 169/97,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,4666.0,1P NA,PO4H2,DHAP 169/97,C3H6O6P,M+0,DHAP,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_169.0_97.0,"MultiquantKey(name='DHAP 169/97', formula='PO4H2', parent='DHAP 169/97', parent_formula='C3H6O6P')",4666.0,4821.38,4821.38,1.0497
766,DHAP 170/97,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,334.0,1P NA,PO4H2,DHAP 169/97,C3H6O6P,M+1,DHAP,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_170.0_97.0,"MultiquantKey(name='DHAP 170/97', formula='PO4H2', parent='DHAP 169/97', parent_formula='C3H6O6P')",91.0,-62.36,0.0,-0.0136
767,DHAP 171/97,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,PO4H2,DHAP 169/97,C3H6O6P,M+2,DHAP,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_171.0_97.0,"MultiquantKey(name='DHAP 171/97', formula='PO4H2', parent='DHAP 169/97', parent_formula='C3H6O6P')",-97.0,-100.1,0.0,-0.0218
768,DHAP 172/97,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,PO4H2,DHAP 169/97,C3H6O6P,M+3,DHAP,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_172.0_97.0,"MultiquantKey(name='DHAP 172/97', formula='PO4H2', parent='DHAP 169/97', parent_formula='C3H6O6P')",-67.0,-65.92,0.0,-0.0144
769,Citrate 191/111,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,2003084.0,1P NA,C5H3O3,Citrate 191/111,C6H7O7,M+0,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_191.0_111.0,"MultiquantKey(name='Citrate 191/111', formula='C5H3O3', parent='Citrate 191/111', parent_formula='C6H7O7')",2003084.0,2136489.39,2136489.39,1.03
770,Citrate 191/67,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,90300.0,1P NA,C4H3O,Citrate 191/67,C6H7O7,M+0,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_191.0_67.0,"MultiquantKey(name='Citrate 191/67', formula='C4H3O', parent='Citrate 191/67', parent_formula='C6H7O7')",90300.0,96313.98,96313.98,1.089
771,Citrate 192/111,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,31000.0,1P NA,C5H3O3,Citrate 191/111,C6H7O7,M+1,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_192.0_111.0,"MultiquantKey(name='Citrate 192/111', formula='C5H3O3', parent='Citrate 191/111', parent_formula='C6H7O7')",10930.0,-10697.62,0.0,-0.0052
772,Citrate 192/112,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,98000.0,1P NA,C5H3O3,Citrate 191/111,C6H7O7,M+1,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_192.0_112.0,"MultiquantKey(name='Citrate 192/112', formula='C5H3O3', parent='Citrate 191/111', parent_formula='C6H7O7')",78983.0,-27804.61,0.0,-0.0134
773,Citrate 192/67,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,2900.0,1P NA,C4H3O,Citrate 191/67,C6H7O7,M+1,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_192.0_67.0,"MultiquantKey(name='Citrate 192/67', formula='C4H3O', parent='Citrate 191/67', parent_formula='C6H7O7')",1818.0,-85.76,0.0,-0.001
774,Citrate 192/68,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,3300.0,1P NA,C4H3O,Citrate 191/67,C6H7O7,M+1,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_192.0_68.0,"MultiquantKey(name='Citrate 192/68', formula='C4H3O', parent='Citrate 191/67', parent_formula='C6H7O7')",94.0,-3910.1,0.0,-0.0442
775,Citrate 193/112,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C5H3O3,Citrate 191/111,C6H7O7,M+2,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_193.0_112.0,"MultiquantKey(name='Citrate 193/112', formula='C5H3O3', parent='Citrate 191/111', parent_formula='C6H7O7')",-1564.0,-3116.77,0.0,-0.0015
776,Citrate 193/113,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,14000.0,1P NA,C5H3O3,Citrate 191/111,C6H7O7,M+2,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_193.0_113.0,"MultiquantKey(name='Citrate 193/113', formula='C5H3O3', parent='Citrate 191/111', parent_formula='C6H7O7')",-12177.0,-16224.5,0.0,-0.0078
777,Citrate 193/67,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1900.0,1P NA,C4H3O,Citrate 191/67,C6H7O7,M+2,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_193.0_67.0,"MultiquantKey(name='Citrate 193/67', formula='C4H3O', parent='Citrate 191/67', parent_formula='C6H7O7')",-890.0,-949.7,0.0,-0.0107
778,Citrate 193/68,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C4H3O,Citrate 191/67,C6H7O7,M+2,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_193.0_68.0,"MultiquantKey(name='Citrate 193/68', formula='C4H3O', parent='Citrate 191/67', parent_formula='C6H7O7')",-358.0,-456.7,0.0,-0.0052
779,Citrate 193/69,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,200.0,1P NA,C4H3O,Citrate 191/67,C6H7O7,M+2,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_193.0_69.0,"MultiquantKey(name='Citrate 193/69', formula='C4H3O', parent='Citrate 191/67', parent_formula='C6H7O7')",-425.0,-447.0,0.0,-0.0051
780,Citrate 194/113,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C5H3O3,Citrate 191/111,C6H7O7,M+3,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_194.0_113.0,"MultiquantKey(name='Citrate 194/113', formula='C5H3O3', parent='Citrate 191/111', parent_formula='C6H7O7')",21.0,226.31,226.31,0.0001
781,Citrate 194/114,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C5H3O3,Citrate 191/111,C6H7O7,M+3,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_194.0_114.0,"MultiquantKey(name='Citrate 194/114', formula='C5H3O3', parent='Citrate 191/111', parent_formula='C6H7O7')",-4474.0,-4217.49,0.0,-0.002
782,Citrate 194/68,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C4H3O,Citrate 191/67,C6H7O7,M+3,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_194.0_68.0,"MultiquantKey(name='Citrate 194/68', formula='C4H3O', parent='Citrate 191/67', parent_formula='C6H7O7')",-400.0,-369.83,0.0,-0.0042
783,Citrate 194/69,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,200.0,1P NA,C4H3O,Citrate 191/67,C6H7O7,M+3,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_194.0_69.0,"MultiquantKey(name='Citrate 194/69', formula='C4H3O', parent='Citrate 191/67', parent_formula='C6H7O7')",1.0,22.39,22.39,0.0003
784,Citrate 194/70,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C4H3O,Citrate 191/67,C6H7O7,M+3,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_194.0_70.0,"MultiquantKey(name='Citrate 194/70', formula='C4H3O', parent='Citrate 191/67', parent_formula='C6H7O7')",-200.0,-197.23,0.0,-0.0022
785,Citrate 195/114,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C5H3O3,Citrate 191/111,C6H7O7,M+4,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_195.0_114.0,"MultiquantKey(name='Citrate 195/114', formula='C5H3O3', parent='Citrate 191/111', parent_formula='C6H7O7')",0.0,48.96,48.96,0.0
786,Citrate 195/115,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1000.0,1P NA,C5H3O3,Citrate 191/111,C6H7O7,M+4,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_195.0_115.0,"MultiquantKey(name='Citrate 195/115', formula='C5H3O3', parent='Citrate 191/111', parent_formula='C6H7O7')",0.0,99.32,99.32,0.0
787,Citrate 195/69,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,300.0,1P NA,C4H3O,Citrate 191/67,C6H7O7,M+4,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_195.0_69.0,"MultiquantKey(name='Citrate 195/69', formula='C4H3O', parent='Citrate 191/67', parent_formula='C6H7O7')",-800.0,-804.45,0.0,-0.0091
788,Citrate 195/70,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C4H3O,Citrate 191/67,C6H7O7,M+4,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_195.0_70.0,"MultiquantKey(name='Citrate 195/70', formula='C4H3O', parent='Citrate 191/67', parent_formula='C6H7O7')",0.0,4.42,4.42,0.0
789,Citrate 195/71,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,0.0,1P NA,C4H3O,Citrate 191/67,C6H7O7,M+4,Citrate,23,AdamRose_Monasgh_liver_slices_9Jan19_25Mar19-1P3 Glc-5.5mMNA Gln-0.5mMNA Pyr-0.23mM_Lac-0.9mMNA | Sample Number=23 ,1P3,No label,3,C13_195.0_71.0,"MultiquantKey(name='Citrate 195/71', formula='C4H3O', parent='Citrate 191/67', parent_formula='C6H7O7')",-300.0,-304.44,0.0,-0.0034
